Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity,Discount
ORD-097,2021-06-19,2021-06-25,Second Class,CUST-200,PROD-085,5,0
ORD-098,2021-05-05,2021-05-07,Third Class,CUST-680,PROD-061,1,0.2
ORD-099,2021-07-05,2021-07-08,Same Day,CUST-219,PROD-009,6,0
ORD-100,2021-04-04,2021-04-09,Second Class,CUST-264,PROD-090,10,0.2
ORD-101,2021-12-18,2021-12-24,Same Day,CUST-541,PROD-025,9,0.2
ORD-102,2021-10-17,2021-10-20,Third Class,CUST-251,PROD-020,1,0.1
ORD-103,2021-11-26,2021-11-28,First Class,CUST-792,PROD-022,9,0
ORD-104,2021-03-07,2021-03-10,First Class,CUST-903,PROD-024,4,0.2
ORD-105,2021-07-25,2021-07-28,Third Class,CUST-892,PROD-078,5,0.2
ORD-106,2021-02-27,2021-02-28,Second Class,CUST-440,PROD-006,2,0
ORD-107,2021-02-27,2021-03-01,Third Class,CUST-694,PROD-072,8,0
ORD-108,2021-12-17,2021-12-23,Same Day,CUST-990,PROD-005,2,0.1
ORD-109,2021-02-05,2021-02-06,Third Class,CUST-180,PROD-064,4,0.1
ORD-110,2021-11-24,2021-12-01,Same Day,CUST-892,PROD-018,5,0.1
ORD-111,2021-04-15,2021-04-17,First Class,CUST-468,PROD-061,8,0.2
ORD-112,2021-07-28,2021-07-31,Third Class,CUST-468,PROD-041,5,0.1
ORD-113,2021-05-16,2021-05-22,First Class,CUST-786,PROD-038,9,0
ORD-114,2021-08-23,2021-08-28,Second Class,CUST-747,PROD-087,9,0
ORD-115,2021-05-14,2021-05-18,First Class,CUST-371,PROD-090,4,0.2
ORD-116,2021-09-06,2021-09-09,Third Class,CUST-119,PROD-017,8,0.1
ORD-117,2021-03-08,2021-03-13,Second Class,CUST-601,PROD-018,6,0
ORD-118,2021-04-19,2021-04-21,Same Day,CUST-033,PROD-001,1,0
ORD-119,2021-05-15,2021-05-22,First Class,CUST-026,PROD-095,10,0.2
ORD-120,2021-04-02,2021-04-09,First Class,CUST-670,PROD-080,7,0
ORD-121,2021-08-23,2021-08-25,Third Class,CUST-786,PROD-090,9,0
ORD-122,2021-12-29,2022-01-02,Second Class,CUST-283,PROD-044,3,0.2
ORD-123,2021-12-13,2021-12-18,First Class,CUST-716,PROD-006,2,0
ORD-124,2021-12-08,2021-12-10,Third Class,CUST-242,PROD-003,4,0
ORD-125,2021-12-28,2022-01-03,Same Day,CUST-446,PROD-012,2,0
ORD-126,2021-01-05,2021-01-09,Second Class,CUST-457,PROD-069,6,0.1
ORD-127,2021-03-31,2021-04-05,Second Class,CUST-997,PROD-038,3,0
ORD-128,2021-06-25,2021-06-26,First Class,CUST-509,PROD-067,3,0.1
ORD-129,2021-02-26,2021-03-01,Second Class,CUST-783,PROD-024,7,0.2
ORD-130,2021-01-01,2021-01-02,Second Class,CUST-825,PROD-086,3,0
ORD-131,2021-02-12,2021-02-14,Same Day,CUST-840,PROD-092,1,0.1
ORD-132,2021-04-30,2021-05-03,First Class,CUST-138,PROD-021,10,0
ORD-133,2021-05-06,2021-05-10,Third Class,CUST-947,PROD-090,9,0
ORD-134,2021-09-07,2021-09-14,Third Class,CUST-986,PROD-099,3,0
ORD-135,2021-02-09,2021-02-14,Same Day,CUST-435,PROD-065,4,0
ORD-136,2021-12-24,2021-12-27,Second Class,CUST-853,PROD-074,7,0
ORD-137,2021-02-23,2021-02-26,Same Day,CUST-240,PROD-057,6,0.1
ORD-138,2021-05-05,2021-05-07,Second Class,CUST-976,PROD-048,1,0
ORD-139,2021-09-26,2021-09-28,First Class,CUST-263,PROD-098,8,0.2
ORD-140,2021-10-04,2021-10-11,First Class,CUST-805,PROD-088,1,0.2
ORD-141,2021-06-30,2021-07-02,Third Class,CUST-368,PROD-095,2,0.2
ORD-142,2021-11-14,2021-11-21,Same Day,CUST-333,PROD-008,9,0
ORD-143,2021-04-01,2021-04-02,First Class,CUST-591,PROD-057,7,0
ORD-144,2021-03-15,2021-03-16,Same Day,CUST-689,PROD-097,3,0.1
ORD-145,2021-08-24,2021-08-25,First Class,CUST-544,PROD-042,4,0.1
ORD-146,2021-08-04,2021-08-10,First Class,CUST-708,PROD-060,4,0
ORD-147,2021-08-13,2021-08-20,First Class,CUST-961,PROD-019,8,0
ORD-148,2021-05-27,2021-06-01,Same Day,CUST-277,PROD-070,8,0.1
ORD-149,2021-11-18,2021-11-23,Third Class,CUST-538,PROD-076,5,0.1
ORD-150,2021-12-09,2021-12-14,First Class,CUST-636,PROD-031,7,0.2
ORD-151,2021-02-28,2021-03-05,Third Class,CUST-533,PROD-054,4,0.1
ORD-152,2021-01-05,2021-01-10,Second Class,CUST-749,PROD-052,6,0.1
ORD-153,2021-06-17,2021-06-19,Second Class,CUST-603,PROD-017,5,0
ORD-154,2021-07-14,2021-07-17,Third Class,CUST-928,PROD-025,6,0
ORD-155,2021-12-05,2021-12-11,Third Class,CUST-814,PROD-013,9,0
ORD-156,2021-02-13,2021-02-17,Second Class,CUST-013,PROD-063,1,0.1
ORD-157,2021-07-23,2021-07-29,Third Class,CUST-679,PROD-050,4,0.1
ORD-158,2021-01-07,2021-01-14,Second Class,CUST-798,PROD-009,1,0.1
ORD-159,2021-07-27,2021-08-01,First Class,CUST-754,PROD-049,9,0
ORD-160,2021-05-26,2021-05-28,Second Class,CUST-357,PROD-021,7,0
ORD-161,2021-10-31,2021-11-07,Same Day,CUST-641,PROD-060,6,0.2
ORD-162,2021-01-24,2021-01-28,Same Day,CUST-494,PROD-099,10,0.2
ORD-163,2021-11-25,2021-11-28,First Class,CUST-258,PROD-091,7,0.1
ORD-164,2021-12-23,2021-12-27,Third Class,CUST-675,PROD-045,3,0.1
ORD-165,2021-11-26,2021-11-29,Third Class,CUST-986,PROD-021,7,0.2
ORD-166,2021-12-29,2022-01-04,Third Class,CUST-976,PROD-049,10,0.2
ORD-167,2021-06-04,2021-06-09,First Class,CUST-781,PROD-068,6,0.2
ORD-168,2021-05-23,2021-05-28,Third Class,CUST-037,PROD-051,10,0.1
ORD-169,2021-10-15,2021-10-20,First Class,CUST-539,PROD-016,8,0.1
ORD-170,2021-04-04,2021-04-07,Second Class,CUST-644,PROD-014,4,0
ORD-171,2021-12-22,2021-12-29,First Class,CUST-312,PROD-051,2,0.2
ORD-172,2021-07-07,2021-07-13,Third Class,CUST-432,PROD-065,9,0
ORD-173,2021-04-08,2021-04-12,First Class,CUST-395,PROD-090,3,0
ORD-174,2021-04-11,2021-04-12,Second Class,CUST-184,PROD-065,5,0
ORD-175,2021-04-22,2021-04-27,First Class,CUST-429,PROD-022,6,0.1
ORD-176,2021-11-13,2021-11-14,Second Class,CUST-901,PROD-006,7,0.2
ORD-177,2021-09-05,2021-09-09,First Class,CUST-083,PROD-037,3,0.2
ORD-178,2021-06-08,2021-06-10,Third Class,CUST-507,PROD-056,7,0.1
ORD-179,2021-06-09,2021-06-11,First Class,CUST-122,PROD-056,10,0.2
ORD-180,2021-01-14,2021-01-20,Third Class,CUST-238,PROD-023,4,0.2
ORD-181,2021-07-14,2021-07-15,Same Day,CUST-514,PROD-049,7,0
ORD-182,2021-12-21,2021-12-22,Second Class,CUST-987,PROD-059,9,0.2
ORD-183,2021-08-23,2021-08-27,Third Class,CUST-256,PROD-067,6,0.2
ORD-184,2021-07-19,2021-07-21,Third Class,CUST-934,PROD-080,1,0.1
ORD-185,2021-05-30,2021-05-31,Third Class,CUST-593,PROD-079,9,0
ORD-186,2021-05-03,2021-05-10,Third Class,CUST-217,PROD-009,5,0
ORD-187,2021-08-28,2021-09-03,Same Day,CUST-529,PROD-075,2,0.2
ORD-188,2021-09-17,2021-09-23,Third Class,CUST-771,PROD-027,6,0.2
ORD-189,2021-04-24,2021-04-27,First Class,CUST-105,PROD-025,7,0.2
ORD-190,2021-05-20,2021-05-21,First Class,CUST-020,PROD-006,7,0.2
ORD-191,2021-12-02,2021-12-03,Third Class,CUST-319,PROD-079,8,0.1
ORD-192,2021-02-23,2021-02-26,First Class,CUST-985,PROD-026,3,0
ORD-193,2021-03-19,2021-03-26,Second Class,CUST-242,PROD-043,10,0
ORD-194,2021-03-20,2021-03-21,Third Class,CUST-427,PROD-008,9,0
ORD-195,2021-10-04,2021-10-11,Second Class,CUST-384,PROD-032,5,0
ORD-196,2021-08-12,2021-08-18,First Class,CUST-224,PROD-058,4,0
ORD-197,2021-10-21,2021-10-25,Second Class,CUST-384,PROD-017,6,0.2
ORD-198,2021-03-17,2021-03-21,Same Day,CUST-388,PROD-032,4,0
ORD-199,2021-09-29,2021-10-04,Same Day,CUST-281,PROD-016,4,0.1
ORD-200,2021-01-18,2021-01-25,Second Class,CUST-519,PROD-048,9,0.2
ORD-201,2021-02-10,2021-02-14,Third Class,CUST-340,PROD-098,5,0
ORD-202,2021-06-22,2021-06-29,Same Day,CUST-887,PROD-068,7,0.1
ORD-203,2021-12-23,2021-12-28,Second Class,CUST-670,PROD-073,1,0
ORD-204,2021-03-01,2021-03-02,Second Class,CUST-096,PROD-013,7,0
ORD-205,2021-09-21,2021-09-24,First Class,CUST-651,PROD-100,9,0.2
ORD-206,2021-11-21,2021-11-27,First Class,CUST-165,PROD-021,3,0
ORD-207,2021-08-29,2021-09-05,Third Class,CUST-740,PROD-014,9,0.1
ORD-208,2021-08-14,2021-08-20,First Class,CUST-138,PROD-027,3,0.1
ORD-209,2021-04-07,2021-04-08,Third Class,CUST-547,PROD-007,7,0.1
ORD-210,2021-08-28,2021-08-31,Second Class,CUST-033,PROD-059,2,0
ORD-211,2021-03-03,2021-03-10,Same Day,CUST-099,PROD-097,4,0.1
ORD-212,2021-11-09,2021-11-13,Second Class,CUST-354,PROD-005,9,0.2
ORD-213,2021-02-05,2021-02-09,Third Class,CUST-200,PROD-100,4,0
ORD-214,2021-01-16,2021-01-22,First Class,CUST-736,PROD-068,4,0
ORD-215,2021-07-19,2021-07-21,Third Class,CUST-912,PROD-088,10,0
ORD-216,2021-08-30,2021-09-04,Same Day,CUST-086,PROD-047,9,0.1
ORD-217,2021-09-12,2021-09-18,Second Class,CUST-976,PROD-055,9,0.1
ORD-218,2021-07-25,2021-07-27,First Class,CUST-933,PROD-083,4,0.1
ORD-219,2021-12-25,2021-12-28,Second Class,CUST-525,PROD-017,10,0
ORD-220,2021-12-17,2021-12-18,Same Day,CUST-017,PROD-082,6,0.1
ORD-221,2021-09-10,2021-09-13,Third Class,CUST-885,PROD-086,5,0.1
ORD-222,2021-08-16,2021-08-21,Same Day,CUST-714,PROD-029,6,0
ORD-223,2021-11-09,2021-11-11,Same Day,CUST-679,PROD-027,6,0.1
ORD-224,2021-12-26,2022-01-02,Same Day,CUST-459,PROD-015,6,0.1
ORD-225,2021-06-12,2021-06-13,Second Class,CUST-162,PROD-003,10,0
ORD-226,2021-09-19,2021-09-26,First Class,CUST-639,PROD-084,9,0.1
ORD-227,2021-03-31,2021-04-07,Third Class,CUST-693,PROD-078,4,0
ORD-228,2021-10-08,2021-10-11,Third Class,CUST-404,PROD-086,6,0.2
ORD-229,2021-12-17,2021-12-20,Second Class,CUST-354,PROD-046,1,0.1
ORD-230,2021-06-13,2021-06-14,Third Class,CUST-024,PROD-057,5,0.1
ORD-231,2021-12-25,2021-12-28,Same Day,CUST-922,PROD-003,3,0.1
ORD-232,2021-05-30,2021-06-02,First Class,CUST-659,PROD-058,5,0.1
ORD-233,2021-09-03,2021-09-05,First Class,CUST-527,PROD-055,10,0
ORD-234,2021-10-10,2021-10-13,Second Class,CUST-355,PROD-072,5,0.1
ORD-235,2021-03-02,2021-03-04,Second Class,CUST-498,PROD-097,4,0.1
ORD-236,2021-03-30,2021-04-01,Third Class,CUST-697,PROD-039,8,0
ORD-237,2021-08-27,2021-08-31,Same Day,CUST-327,PROD-002,3,0.2
ORD-238,2021-02-25,2021-03-02,First Class,CUST-970,PROD-074,4,0
ORD-239,2021-09-10,2021-09-12,First Class,CUST-049,PROD-057,5,0
ORD-240,2021-03-19,2021-03-22,Third Class,CUST-454,PROD-058,1,0.2
ORD-241,2021-06-29,2021-07-02,Second Class,CUST-641,PROD-083,1,0.1
ORD-242,2021-04-15,2021-04-19,Third Class,CUST-261,PROD-027,8,0.1
ORD-243,2021-06-22,2021-06-24,Second Class,CUST-056,PROD-081,2,0.1
ORD-244,2021-10-27,2021-11-03,First Class,CUST-705,PROD-005,3,0.1
ORD-245,2021-12-18,2021-12-25,First Class,CUST-347,PROD-085,2,0.2
ORD-246,2021-08-07,2021-08-10,Second Class,CUST-742,PROD-039,1,0.1
ORD-247,2021-04-04,2021-04-11,Same Day,CUST-399,PROD-046,2,0.2
ORD-248,2021-05-04,2021-05-10,First Class,CUST-487,PROD-013,3,0.2
ORD-249,2021-11-06,2021-11-12,Same Day,CUST-426,PROD-039,5,0
ORD-250,2021-07-04,2021-07-06,First Class,CUST-737,PROD-022,7,0.1
ORD-251,2021-06-23,2021-06-29,Same Day,CUST-303,PROD-074,5,0.1
ORD-252,2021-07-22,2021-07-25,First Class,CUST-549,PROD-058,2,0
ORD-253,2021-07-10,2021-07-12,Same Day,CUST-310,PROD-010,4,0.1
ORD-254,2021-03-20,2021-03-26,Third Class,CUST-369,PROD-073,8,0.2
ORD-255,2021-06-05,2021-06-07,Third Class,CUST-360,PROD-006,2,0
ORD-256,2021-05-03,2021-05-05,Third Class,CUST-710,PROD-050,5,0.2
ORD-257,2021-04-04,2021-04-11,Second Class,CUST-952,PROD-045,2,0.2
ORD-258,2021-04-17,2021-04-20,Same Day,CUST-843,PROD-019,3,0
ORD-259,2021-09-01,2021-09-04,Third Class,CUST-462,PROD-033,8,0.1
ORD-260,2021-08-28,2021-09-02,Third Class,CUST-986,PROD-086,7,0.1
ORD-261,2021-11-02,2021-11-08,Same Day,CUST-429,PROD-091,7,0.2
ORD-262,2021-07-10,2021-07-16,Same Day,CUST-634,PROD-080,4,0.1
ORD-263,2021-02-11,2021-02-17,First Class,CUST-331,PROD-020,10,0.1
ORD-264,2021-05-31,2021-06-02,Second Class,CUST-773,PROD-061,9,0.2
ORD-265,2021-09-27,2021-09-28,Same Day,CUST-299,PROD-082,6,0
ORD-266,2021-10-10,2021-10-14,First Class,CUST-006,PROD-065,6,0.2
ORD-267,2021-12-05,2021-12-12,Second Class,CUST-953,PROD-038,3,0.1
ORD-268,2021-10-20,2021-10-26,Same Day,CUST-901,PROD-038,5,0
ORD-269,2021-11-01,2021-11-08,Second Class,CUST-046,PROD-025,3,0
ORD-270,2021-04-01,2021-04-05,First Class,CUST-536,PROD-058,2,0
ORD-271,2021-11-09,2021-11-12,Same Day,CUST-397,PROD-053,9,0.1
ORD-272,2021-08-01,2021-08-08,Same Day,CUST-196,PROD-092,2,0.2
ORD-273,2021-07-11,2021-07-12,Second Class,CUST-779,PROD-014,3,0
ORD-274,2021-03-15,2021-03-17,Second Class,CUST-130,PROD-052,8,0.2
ORD-275,2021-10-13,2021-10-14,First Class,CUST-175,PROD-065,7,0.2
ORD-276,2021-11-03,2021-11-08,Third Class,CUST-499,PROD-048,4,0.1
ORD-277,2021-10-26,2021-11-02,Second Class,CUST-683,PROD-067,10,0.2
ORD-278,2021-02-27,2021-03-02,Same Day,CUST-190,PROD-048,9,0.1
ORD-279,2021-12-30,2022-01-01,Third Class,CUST-453,PROD-072,4,0.2
ORD-280,2021-01-21,2021-01-22,Second Class,CUST-616,PROD-084,7,0.1
ORD-281,2021-09-06,2021-09-07,Third Class,CUST-788,PROD-099,1,0
ORD-282,2021-06-19,2021-06-26,Third Class,CUST-483,PROD-019,4,0
ORD-283,2021-02-20,2021-02-21,Same Day,CUST-174,PROD-099,6,0.2
ORD-284,2021-03-18,2021-03-23,Third Class,CUST-206,PROD-028,5,0.1
ORD-285,2021-10-21,2021-10-25,Same Day,CUST-632,PROD-027,5,0.2
ORD-286,2021-05-10,2021-05-16,Third Class,CUST-845,PROD-084,3,0.2
ORD-287,2021-12-17,2021-12-21,First Class,CUST-012,PROD-002,4,0.2
ORD-288,2021-12-31,2022-01-04,Third Class,CUST-367,PROD-011,8,0
ORD-289,2021-10-18,2021-10-24,First Class,CUST-452,PROD-075,8,0.2
ORD-290,2021-05-06,2021-05-09,Third Class,CUST-317,PROD-063,5,0.1
ORD-291,2021-05-21,2021-05-27,Third Class,CUST-387,PROD-016,6,0
ORD-292,2021-11-06,2021-11-07,Second Class,CUST-132,PROD-084,2,0.2
ORD-293,2021-03-23,2021-03-30,First Class,CUST-146,PROD-056,1,0.1
ORD-294,2021-04-06,2021-04-12,Third Class,CUST-876,PROD-054,7,0
ORD-295,2021-11-02,2021-11-09,Second Class,CUST-916,PROD-075,3,0.1
ORD-296,2021-10-03,2021-10-08,Same Day,CUST-012,PROD-014,1,0.1
ORD-297,2021-08-13,2021-08-16,Third Class,CUST-395,PROD-021,8,0
ORD-298,2021-09-24,2021-09-28,Second Class,CUST-601,PROD-040,1,0
ORD-299,2021-12-30,2022-01-04,Third Class,CUST-438,PROD-047,1,0.1
ORD-300,2021-02-26,2021-03-02,Second Class,CUST-444,PROD-033,7,0
ORD-301,2021-10-26,2021-11-01,Second Class,CUST-676,PROD-034,3,0
ORD-302,2021-11-18,2021-11-20,Second Class,CUST-410,PROD-040,10,0.1
ORD-303,2021-11-14,2021-11-19,Same Day,CUST-545,PROD-100,5,0.2
ORD-304,2021-09-14,2021-09-21,Same Day,CUST-132,PROD-095,2,0.2
ORD-305,2021-03-08,2021-03-10,Third Class,CUST-932,PROD-092,10,0.2
ORD-306,2021-06-28,2021-07-02,Third Class,CUST-396,PROD-009,7,0.2
ORD-307,2021-02-08,2021-02-09,Third Class,CUST-861,PROD-070,10,0
ORD-308,2021-03-07,2021-03-13,Same Day,CUST-928,PROD-092,4,0.2
ORD-309,2021-06-24,2021-06-26,Third Class,CUST-469,PROD-020,3,0.1
ORD-310,2021-12-10,2021-12-16,First Class,CUST-700,PROD-073,1,0
ORD-311,2021-10-08,2021-10-12,First Class,CUST-794,PROD-094,5,0.2
ORD-312,2021-02-23,2021-02-28,Second Class,CUST-240,PROD-016,5,0.1
ORD-313,2021-12-10,2021-12-15,Same Day,CUST-062,PROD-039,1,0
ORD-314,2021-07-21,2021-07-22,Same Day,CUST-776,PROD-010,1,0.1
ORD-315,2021-01-02,2021-01-03,Second Class,CUST-465,PROD-088,7,0.2
ORD-316,2021-02-27,2021-03-01,Same Day,CUST-727,PROD-076,3,0.1
ORD-317,2021-01-09,2021-01-16,Same Day,CUST-200,PROD-054,9,0
ORD-318,2021-09-14,2021-09-15,Same Day,CUST-977,PROD-004,6,0.1
ORD-319,2021-02-12,2021-02-19,Second Class,CUST-383,PROD-087,9,0
ORD-320,2021-04-07,2021-04-12,Same Day,CUST-453,PROD-100,1,0.2
ORD-321,2021-11-19,2021-11-24,Third Class,CUST-197,PROD-033,10,0
ORD-322,2021-10-22,2021-10-25,Second Class,CUST-574,PROD-010,9,0.1
ORD-323,2021-02-22,2021-02-23,Third Class,CUST-018,PROD-073,4,0.2
ORD-324,2021-12-21,2021-12-27,Second Class,CUST-177,PROD-039,4,0.2
ORD-325,2021-12-28,2022-01-04,Third Class,CUST-860,PROD-087,7,0.1
ORD-326,2021-11-02,2021-11-04,Third Class,CUST-209,PROD-009,10,0.1
ORD-327,2021-01-19,2021-01-22,Same Day,CUST-954,PROD-009,6,0
ORD-328,2021-12-15,2021-12-18,Second Class,CUST-430,PROD-017,5,0
ORD-329,2021-01-27,2021-01-30,Same Day,CUST-725,PROD-083,1,0.2
ORD-330,2021-10-14,2021-10-21,First Class,CUST-931,PROD-077,8,0.2
